date,sector,sentiment_index,tradable_sentiment_index,smoothed_tradable_index,article_count,covered_tickers,coverage_confidence
2020-01-08,Industrials,0.020617142857142858,0.024045714285714285,0.0021923833483487873,12,3,0.422376176536531
2020-01-08,Materials,-0.039839999999999993,0.07636,0.007699107984427291,6,2,0.2515700837116072
2020-01-08,RealEstate,-0.040319999999999995,0.14006000000000002,0.01767952052455433,3,2,0.1624278110061505
2020-01-08,Tech,0.0699545,0.007282142857142857,0.009680170449385326,22,4,0.5558811249847847
2020-01-08,Utilities,0.16784000000000002,0.12738,0.02619269722013524,3,3,0.27071301834358413
2020-01-09,Comm,0.16018,0.154382,0.04802561783948355,6,5,0.6289252092790181
2020-01-09,Consumer,0.35117341269841273,0.05741,0.009625307433713565,25,5,0.7808663938686434
2020-01-09,Energy,0.08280800000000002,0.00814166666666668,0.021143074191819156,10,4,0.5086263039784631
2020-01-09,Financials,0.28017733333333333,0.28060999999999997,0.06155246315349382,11,5,0.5815827991251763
2020-01-09,Healthcare,0.17972666666666667,0.1542911111111111,0.06644744724558807,8,3,0.3929124834487851
2020-01-09,Industrials,0.06430333333333334,0.020617142857142858,0.0038673614855118848,9,5,0.7116925268847526
2020-01-09,Materials,0.025453333333333335,-0.039839999999999993,0.0033773708949339,6,3,0.3593858338737245
2020-01-09,RealEstate,0.0,-0.040319999999999995,0.012406836840503938,1,1,0.03625384938440364
2020-01-09,Tech,0.149948,0.0699545,0.015159654953986659,17,5,0.7449469999505752
2020-01-09,Utilities,0.059199999999999996,0.16784000000000002,0.039069724745577496,5,4,0.45151468487754115
2020-01-10,Comm,0.028676666666666673,0.16018,0.058221470763166874,8,4,0.5675402538704672
2020-01-10,Consumer,0.004144000000000004,0.35117341269841273,0.04067513518504985,15,5,0.7247386766685783
2020-01-10,Energy,0.07396200000000001,0.08280800000000002,0.026748976538017416,15,5,0.806784564593323
2020-01-10,Financials,0.13161499999999998,0.28017733333333333,0.08142745135166105,7,3,0.351588083493917
2020-01-10,Healthcare,0.24778000000000003,0.17972666666666667,0.07674555810204978,12,5,0.8183538420395288
2020-01-10,Industrials,0.05552999999999999,0.06430333333333334,0.009361540744404744,8,3,0.4256551904028505
2020-01-10,Materials,-0.08571999999999999,0.025453333333333335,0.0053842765711520305,4,4,0.4405368287062228
2020-01-10,RealEstate,-0.08412,0.0,0.011278942582276307,6,5,0.6289252092790181
2020-01-10,Tech,0.24549266666666666,0.149948,0.0274131408672606,21,4,0.7688264612781759
2020-01-10,Utilities,0.12489666666666666,0.059199999999999996,0.04089974976870681,7,4,0.49222331689148385
2020-01-13,Comm,0.0006191666666666678,0.028676666666666673,0.055535579481666854,14,2,0.36816245545091464
2020-01-13,Consumer,0.08908528571428571,0.004144000000000004,0.037354122895499865,29,5,0.6524932501627541
2020-01-13,Energy,0.1467735,0.07396200000000001,0.031041069580015835,19,5,0.6596713109531295
2020-01-13,Financials,0.18195285714285714,0.13161499999999998,0.08598995577423732,33,5,0.7423334875133858
2020-01-13,Healthcare,0.13385750000000002,0.24778000000000003,0.09229414372913615,24,5,0.892593227655882
2020-01-13,Industrials,0.059236666666666674,0.05552999999999999,0.013558673404004315,10,4,0.4117451032206606
2020-01-13,Materials,0.22369999999999995,-0.08571999999999999,-0.002897930389861791,4,2,0.1762147314824891
2020-01-13,RealEstate,0.0866,-0.08412,0.002606311438433006,3,1,0.09023767278119472
2020-01-13,Tech,0.23062241666666666,0.24549266666666666,0.04723855230357024,39,5,0.7022525603219268
2020-01-13,Utilities,0.005279999999999999,0.12489666666666666,0.04853583312306679,6,4,0.4192834728526786
2020-01-14,Comm,0.053013333333333336,0.0006191666666666678,0.050543178316666826,4,2,0.1762147314824891
2020-01-14,Consumer,0.042910000000000004,0.08908528571428571,0.042056955879025845,19,5,0.44958490619098623
2020-01-14,Energy,0.19976833333333333,0.1467735,0.04156219961819621,23,5,0.926871821046175
2020-01-14,Financials,0.040225000000000004,0.18195285714285714,0.0947138558986573,38,5,0.5446329615585327
2020-01-14,Healthcare,0.25889999999999996,0.13385750000000002,0.09607263066285104,9,4,0.5879199135134913
2020-01-14,Industrials,0.102711,0.059236666666666674,0.017711218246064527,10,3,0.4117451032206606
2020-01-14,Materials,0.061419999999999995,0.22369999999999995,0.017701881463762007,4,2,0.2202684143531114
2020-01-14,RealEstate,0.029599999999999998,0.0866,0.01024210130766637,2,1,0.06593599079287214
2020-01-14,Tech,0.13791199999999998,0.23062241666666666,0.06390981270021537,12,3,0.48495042491231327
2020-01-14,Utilities,0.17563,0.005279999999999999,0.04460348465733345,5,3,0.35117808823808755
2020-01-15,Comm,0.00041833333333333165,0.053013333333333336,0.05076773786363651,9,3,0.4662813107175965
2020-01-15,Consumer,0.09889771428571428,0.042910000000000004,0.04213450534456895,27,4,0.5057194512145193
2020-01-15,Energy,0.14825166666666664,0.19976833333333333,0.0559445754104814,13,5,0.8456635961177164
2020-01-15,Financials,0.07032295238095239,0.040225000000000004,0.0897603235442339,36,5,0.7573289033873355
2020-01-15,Healthcare,0.13796,0.25889999999999996,0.11087511878441003,12,3,0.5455692280263525
2020-01-15,Industrials,-0.07338499999999998,0.102711,0.025438471132785932,10,4,0.6176176548309908
2020-01-15,Materials,0.06919333333333334,0.061419999999999995,0.021676255876147278,4,2,0.1762147314824891
2020-01-15,RealEstate,0.033055,0.029599999999999998,0.012001910279696701,7,2,0.2953339901348903
2020-01-15,Tech,0.03681566666666667,0.13791199999999998,0.07063728427292307,24,5,0.601325963894489
2020-01-15,Utilities,0.08294,0.17563,0.05651498605212132,10,4,0.4117451032206606
2020-01-16,Comm,0.11389,0.00041833333333333165,0.046190519269972585,17,4,0.6277643258010465
2020-01-16,Consumer,0.17721542857142858,0.09889771428571428,0.047294797066491256,19,4,0.46744920709923743
2020-01-16,Energy,0.10285428571428572,0.14825166666666664,0.0643361291610437,13,3,0.41719404075140687
2020-01-16,Financials,0.1293460341880342,0.07032295238095239,0.08799328980211739,46,5,0.5289465501564283
2020-01-16,Healthcare,0.10014500000000001,0.13796,0.11333738071310004,8,4,0.4643511168031096
2020-01-16,Industrials,0.11426666666666667,-0.07338499999999998,0.016454519211623574,4,2,0.1762147314824891
2020-01-16,Materials,0.08808,0.06919333333333334,0.025995990190436923,4,4,0.4405368287062228
2020-01-16,RealEstate,0.1486,0.033055,0.013915827526996999,3,3,0.27071301834358413
2020-01-16,Tech,0.19904444444444444,0.03681566666666667,0.06756259176326337,19,4,0.5646786421758788
2020-01-16,Utilities,0.09747333333333333,0.08294,0.05891726004738301,11,4,0.6520776838676219
2020-01-17,Comm,0.038040000000000004,0.11389,0.0523450175181569,8,3,0.34052415232228034
2020-01-17,Consumer,0.08010533333333332,0.17721542857142858,0.059105763566940105,23,5,0.7758260428016132
2020-01-17,Energy,0.11957022222222222,0.10285428571428572,0.06783777975679298,31,4,0.49308468748510015
2020-01-17,Financials,0.10800399999999999,0.1293460341880342,0.0917526302008371,17,5,0.48583499996776647
2020-01-17,Healthcare,0.12024333333333333,0.10014500000000001,0.11213807337554549,11,3,0.43915435852309226
2020-01-17,Industrials,0.21603666666666665,0.11426666666666667,0.025346532616627494,12,4,0.5237464589052984
2020-01-17,Materials,0.18836,0.08808,0.03163999108221539,5,3,0.35117808823808755
2020-01-17,RealEstate,0.07486,0.1486,0.026159843206360906,3,2,0.1624278110061505
2020-01-17,Tech,0.12132146686646687,0.19904444444444444,0.07951548746155257,38,5,0.793009531939622
2020-01-17,Utilities,0.14194133333333334,0.09747333333333333,0.06242235761883304,17,5,0.5125782109751665
2020-01-21,Comm,-0.022039999999999997,0.038040000000000004,0.05104456138014263,19,4,0.42778685013324147
2020-01-21,Consumer,0.07501431818181818,0.08010533333333332,0.06101481536388494,51,5,0.43749425063096764
2020-01-21,Energy,0.13867028571428572,0.11957022222222222,0.07254072907183198,28,4,0.5962602098063187
2020-01-21,Financials,0.15074444444444446,0.10800399999999999,0.09323002745530645,29,5,0.868864068869574
2020-01-21,Healthcare,0.14636690476190478,0.12024333333333333,0.11287491518988983,21,5,0.797040276370953
2020-01-21,Industrials,0.1326982857142857,0.21603666666666665,0.04268199934844923,16,5,0.6139121894538456
2020-01-21,Materials,0.010085999999999998,0.18836,0.04588726462019581,11,4,0.5815827991251763
2020-01-21,RealEstate,0.050306666666666666,0.07486,0.030587130187600824,7,3,0.3885973554406451
2020-01-21,Tech,0.053412000000000015,0.12132146686646687,0.0833160310438175,44,5,0.4041144427487714
2020-01-21,Utilities,0.17614000000000002,0.14194133333333334,0.06965135541106034,15,5,0.5412605306765331
2020-01-22,Comm,0.10965,-0.022039999999999997,0.04440051034558421,4,3,0.2936912191374818
2020-01-22,Consumer,0.0949732380952381,0.07501431818181818,0.0622874974382425,32,5,0.6429550725485975
2020-01-22,Energy,0.12076,0.13867028571428572,0.07855250694841868,11,4,0.6148161019323292
2020-01-22,Financials,0.01531,0.15074444444444446,0.09845861081795537,4,3,0.2936912191374818
2020-01-22,Healthcare,0.06311416666666667,0.14636690476190478,0.11591964151461846,13,4,0.4171940407514068
2020-01-22,Industrials,-0.01411142857142857,0.1326982857142857,0.05086529810897983,12,3,0.39677762038280184
2020-01-22,Materials,-0.059199999999999996,0.010085999999999998,0.042632604200178004,4,3,0.2936912191374818
2020-01-22,RealEstate,0.030395,0.050306666666666666,0.032379815322061356,7,3,0.351588083493917
2020-01-22,Tech,0.148316,0.053412000000000015,0.08059748276710683,14,4,0.34732307118010813
2020-01-22,Utilities,0.12694916666666667,0.17614000000000002,0.07933214128278213,18,4,0.6431573753613821
2020-01-23,Comm,0.19620971428571427,0.10965,0.05033228213234928,22,5,0.42683729239903123
2020-01-23,Consumer,0.12460966666666666,0.0949732380952381,0.0652589284070603,22,5,0.673320799277345
2020-01-23,Energy,-0.012318666666666681,0.12076,0.08238955177128972,17,5,0.7653565067985362
2020-01-23,Financials,0.03272333333333334,0.01531,0.09089964619814124,14,5,0.6574329561623474
2020-01-23,Healthcare,0.020309999999999998,0.06311416666666667,0.1111191438011683,20,5,0.6889013060429935
2020-01-23,Industrials,0.029595238095238098,-0.01411142857142857,0.04495832295621542,14,4,0.5414153756631096
2020-01-23,Materials,0.09407,-0.059199999999999996,0.033375094727434544,9,5,0.5879199135134913
2020-01-23,RealEstate,0.18839999999999998,0.030395,0.03219937756551032,4,3,0.2936912191374818
2020-01-23,Tech,0.038784814814814814,0.148316,0.08675371160646075,36,5,0.3444235172320063
2020-01-23,Utilities,0.0,0.12694916666666667,0.08366096177222618,8,4,0.5675402538704672
2020-01-24,Comm,0.0963538787878788,0.19620971428571427,0.06359386687356428,24,4,0.6142577050535102
2020-01-24,Consumer,0.08319038461538461,0.12460966666666666,0.0706544500670245,23,5,0.5263141496392854
2020-01-24,Energy,0.18136166666666667,-0.012318666666666681,0.07377971373147549,14,5,0.8765772748831302
2020-01-24,Financials,-0.05139999999999999,0.03272333333333334,0.0856108904831587,6,3,0.4192834728526787
2020-01-24,Healthcare,0.2246453333333333,0.020309999999999998,0.10286376709197116,14,5,0.7670051155227386
2020-01-24,Industrials,0.04934533333333334,0.029595238095238098,0.04356167887794475,11,3,0.5004317108751517
2020-01-24,Materials,0.089688,0.09407,0.03889281338857686,11,3,0.42193261897316714
2020-01-24,RealEstate,0.03612,0.18839999999999998,0.04639943415046393,5,2,0.24312329185713755
2020-01-24,Tech,0.07013591397849464,0.038784814814814814,0.0823929028072202,46,5,0.40610099820071255
2020-01-24,Utilities,0.19321270588235295,0.0,0.07605541979293287,28,5,0.4762810212477302
2020-01-27,Comm,-0.028220000000000002,0.0963538787878788,0.0665720497748656,20,4,0.5034278774929567
2020-01-27,Consumer,0.03134333333333334,0.08319038461538461,0.07179408048051178,42,5,0.6731310435267743
2020-01-27,Energy,0.04191166666666666,0.18136166666666667,0.08355989127103833,22,5,0.7710609153014757
2020-01-27,Financials,0.07812,-0.05139999999999999,0.07315535498468972,5,3,0.2873275267402535
2020-01-27,Healthcare,0.2709377777777778,0.2246453333333333,0.11393481856845863,23,5,0.7535001135123581
2020-01-27,Industrials,0.06335666666666666,0.04934533333333334,0.04408746564661644,18,5,0.7329002649466912
2020-01-27,Materials,-0.0014733333333333347,0.089688,0.04351055762597896,14,4,0.5578219021983555
2020-01-27,RealEstate,0.05106000000000001,0.03612,0.045464940136785384,6,3,0.3593858338737245
2020-01-27,Tech,-0.15393050000000003,0.07013591397849464,0.08127863109551788,31,5,0.6128113208680637
2020-01-27,Utilities,-0.010868253968253966,0.19321270588235295,0.08670608216469834,21,4,0.6075341966743627
2020-01-28,Comm,0.036708000000000005,-0.028220000000000002,0.05795459070442327,15,4,0.7247386766685783
2020-01-28,Consumer,0.04818214285714286,0.03134333333333334,0.06811673983076828,37,4,0.45529557236938883
2020-01-28,Energy,0.09863333333333334,0.04191166666666666,0.07977368903427726,6,2,0.2795223152351191
2020-01-28,Financials,0.13968285714285716,0.07812,0.07360668634971793,10,4,0.3325633526013029
2020-01-28,Healthcare,0.18641166666666664,0.2709377777777778,0.12820781486021493,12,5,0.7702153807430859
2020-01-28,Industrials,-0.0025949999999999975,0.06335666666666666,0.04583921119389374,34,4,0.3785942544029807
2020-01-28,Materials,0.18383500000000003,-0.0014733333333333347,0.0394211129933142,16,5,0.9094995399316231
2020-01-28,RealEstate,0.07579,0.05106000000000001,0.04597358194253217,4,3,0.2936912191374818
2020-01-28,Tech,0.02330307692307692,-0.15393050000000003,0.059895982814107164,30,4,0.5189416896190753
2020-01-28,Utilities,0.015640000000000005,-0.010868253968253966,0.07783568797079357,14,4,0.6347628542257148
2020-01-29,Comm,0.30828099999999997,0.036708000000000005,0.05602308245856661,11,4,0.5004317108751516
2020-01-29,Consumer,0.016722761904761897,0.04818214285714286,0.06630450374225687,35,5,0.5153191345651351
2020-01-29,Energy,0.010496666666666668,0.09863333333333334,0.08148820215237326,13,4,0.5903689255916134
2020-01-29,Financials,0.152345,0.13968285714285716,0.07961361096727604,7,4,0.3885973554406451
2020-01-29,Healthcare,0.158302,0.18641166666666664,0.1334990741153469,12,5,0.654683073631623
2020-01-29,Industrials,0.0020433333333333323,-0.0025949999999999975,0.04143610108535794,28,4,0.6509173957052311
2020-01-29,Materials,0.07829,0.18383500000000003,0.05254964817574019,20,3,0.36358680041158
2020-01-29,RealEstate,0.09878,0.07579,0.04868416540230198,5,3,0.35117808823808755
2020-01-29,Tech,0.11585126984126984,0.02330307692307692,0.05656935500583169,33,4,0.41272051582812536
2020-01-29,Utilities,0.13221500000000003,0.015640000000000005,0.07218153451890326,11,4,0.5815827991251763
2020-01-30,Comm,-0.01479666666666667,0.30828099999999997,0.07895562041687873,18,4,0.3989203973760472
2020-01-30,Consumer,0.05184819047619048,0.016722761904761897,0.061797072666120965,40,5,0.557304271705699
2020-01-30,Energy,0.10769714285714287,0.010496666666666668,0.07503442619912722,15,4,0.6022476327245933
2020-01-30,Financials,0.020736666666666667,0.152345,0.0862255554247964,9,3,0.4662813107175965
2020-01-30,Healthcare,0.12154454545454545,0.158302,0.13575388555940626,16,3,0.36651473997244516
2020-01-30,Industrials,0.10813333333333333,0.0020433333333333323,0.037854940380628435,13,4,0.5903689255916134
2020-01-30,Materials,-0.07762805128205127,0.07829,0.05488968015976381,32,4,0.5978354183346607
2020-01-30,RealEstate,0.10446,0.09878,0.053238332183910886,7,5,0.5679499810286353
2020-01-30,Tech,-0.032986666666666664,0.11585126984126984,0.06195861999087151,21,4,0.6161517030101694
2020-01-30,Utilities,0.16543866666666665,0.13221500000000003,0.07763912228991204,11,4,0.5517580401956801
2020-01-31,Comm,-0.18100363636363637,-0.01479666666666667,0.07043268522746551,15,4,0.3366896214444577
2020-01-31,Consumer,0.029408686868686862,0.05184819047619048,0.06089262883067274,25,4,0.5774779377912294
2020-01-31,Energy,0.07337349206349206,0.10769714285714287,0.07800376407712864,31,5,0.4956329287640929
2020-01-31,Financials,0.09355142857142858,0.020736666666666667,0.08027202008314824,12,4,0.4515055680218089
2020-01-31,Healthcare,0.20488333333333336,0.12154454545454545,0.13446212736805527,25,4,0.46501032443863033
2020-01-31,Industrials,0.07645900000000001,0.10813333333333333,0.044243885194510696,26,5,0.32793697680564177
2020-01-31,Materials,0.006867333333333334,-0.07762805128205127,0.04284261366505334,15,4,0.7247386766685783
2020-01-31,RealEstate,0.14476,0.10446,0.05789484743991898,4,3,0.2936912191374818
2020-01-31,Tech,0.17766555555555558,-0.032986666666666664,0.05332723029473167,15,4,0.4501008623520644
2020-01-31,Utilities,0.11301999999999998,0.16543866666666665,0.08562089905143519,9,4,0.5879199135134913
2020-02-03,Comm,0.111585,-0.18100363636363637,0.04757483781009261,21,5,0.6341415337549917
2020-02-03,Consumer,0.1706105844155844,0.029408686868686862,0.058030452288674025,39,5,0.534403090719498
2020-02-03,Energy,0.03167628205128204,0.07337349206349206,0.07758283025770712,25,5,0.5997959257251898
2020-02-03,Financials,0.07699,0.09355142857142858,0.08147923903662826,6,4,0.5031401674232144
2020-02-03,Healthcare,0.12084483102918586,0.20488333333333336,0.14086405518308057,51,5,0.4856962315594963
2020-02-03,Industrials,0.10558066666666666,0.07645900000000001,0.04717253199500972,14,5,0.7670051155227386
2020-02-03,Materials,0.17161666666666667,0.006867333333333334,0.03957213363489698,12,4,0.5237464589052984
2020-02-03,RealEstate,0.034,0.14476,0.06579167949083545,3,2,0.1624278110061505
2020-02-03,Tech,0.05473666666666667,0.17766555555555558,0.06463071440935202,11,3,0.40601063335153814
2020-02-03,Utilities,0.21862000000000004,0.11301999999999998,0.08811172641039562,14,4,0.5938104120176042
2020-02-04,Comm,0.13257149999999998,0.111585,0.05339394346372055,17,5,0.5881160525925594
2020-02-04,Consumer,0.15777124242424242,0.1706105844155844,0.06826500975475677,52,5,0.4575156870669958
2020-02-04,Energy,0.09231,0.03167628205128204,0.07340950769348667,20,5,0.6889013060429935
2020-02-04,Financials,0.27631,0.07699,0.08107112639693478,6,4,0.5031401674232144
2020-02-04,Healthcare,0.18223095238095238,0.12084483102918586,0.13904412571454466,26,4,0.29878702331180695
2020-02-04,Industrials,0.15771833333333335,0.10558066666666666,0.05248236241970581,11,4,0.6148161019323292
2020-02-04,Materials,0.054110000000000005,0.17161666666666667,0.05157618209233059,7,4,0.5679499810286353
2020-02-04,RealEstate,0.05198333333333334,0.034,0.0629015268098504,8,4,0.5675402538704672
2020-02-04,Tech,0.07460800000000001,0.05473666666666667,0.06373125552365336,20,5,0.6333447491040425
2020-02-04,Utilities,0.11915,0.21862000000000004,0.09997611491854148,7,4,0.5679499810286353
2020-02-05,Comm,-0.006538333333333329,0.13257149999999998,0.06059190314883687,12,4,0.4849504249123133
2020-02-05,Consumer,0.02436166666666667,0.15777124242424242,0.0764019399974373,43,4,0.45254824685128725
2020-02-05,Energy,0.504522857142857,0.09231,0.07512773426680605,18,5,0.7162434407433574
2020-02-05,Financials,-0.1472,0.27631,0.09882011490630435,4,3,0.2936912191374818
2020-02-05,Healthcare,0.16601499999999997,0.18223095238095238,0.14297020086603626,50,5,0.572056407362836
2020-02-05,Industrials,0.06691866666666665,0.15771833333333335,0.06204926886639922,12,4,0.6235076891729743
2020-02-05,Materials,-0.0274,0.054110000000000005,0.05180652917484598,9,4,0.4361986455100096
2020-02-05,RealEstate,0.0,0.05198333333333334,0.061908963766530656,3,1,0.09023767278119472
2020-02-05,Tech,0.10390375,0.07460800000000001,0.0647200504760485,32,4,0.5808514575865169
2020-02-05,Utilities,0.031903333333333325,0.11915,0.10171919538049223,18,5,0.8517489565596683
2020-02-06,Comm,0.08798857142857143,-0.006538333333333329,0.054489154377730484,19,5,0.7756574755163171
2020-02-06,Consumer,0.13060333333333332,0.02436166666666667,0.07167100605827634,24,4,0.33802347082826295
2020-02-06,Energy,0.18725666666666668,0.504522857142857,0.11416365452826524,11,4,0.55175804019568
2020-02-06,Financials,0.2713986666666667,-0.1472,0.07645464991482213,11,5,0.5815827991251763
2020-02-06,Healthcare,0.2668662307692308,0.16601499999999997,0.1450651826054875,25,5,0.5774779377912292
2020-02-06,Industrials,-0.005146666666666667,0.06691866666666665,0.06249194139369625,6,2,0.2795223152351191
2020-02-06,Materials,0.05132111111111111,-0.0274,0.04460593561349634,14,4,0.40906939494546063
2020-02-06,RealEstate,0.24698000000000003,0.0,0.05628087615139151,7,4,0.49222331689148385
2020-02-06,Tech,0.2868725,0.10390375,0.06828220497822592,22,5,0.6128945737011728
2020-02-06,Utilities,0.15116000000000002,0.031903333333333325,0.09537229883075052,12,4,0.7274256373684701
2020-02-07,Comm,0.03277599999999999,0.08798857142857143,0.05753455592780693,13,4,0.6385623072725615
2020-02-07,Consumer,0.159785,0.13060333333333332,0.07702849035600878,21,4,0.3253834836121119
2020-02-07,Energy,0.22275299999999998,0.18725666666666668,0.12080847381357444,14,5,0.7363249109018292
2020-02-07,Financials,0.04199,0.2713986666666667,0.09417683325589891,9,3,0.4662813107175965
2020-02-07,Healthcare,0.2914048484848485,0.2668662307692308,0.15613800516582782,25,5,0.5829002658456072
2020-02-07,Industrials,-0.0008999999999999986,-0.005146666666666667,0.05634297702457235,6,2,0.1935154490089286
2020-02-07,Materials,0.007373333333333332,0.05132111111111111,0.045216406113279504,9,3,0.32980873197098287
2020-02-07,RealEstate,0.0,0.24698000000000003,0.07361716013762865,3,2,0.1624278110061505
2020-02-07,Tech,0.1875942857142857,0.2868725,0.08815404998020537,13,5,0.5303314077348393
2020-02-07,Utilities,0.152265,0.15116000000000002,0.10044390802795503,11,4,0.6520776838676219
2020-02-10,Comm,0.0914,0.03277599999999999,0.05528377811618812,20,4,0.7012031150794754
2020-02-10,Consumer,-0.006942857142857142,0.159785,0.08455180941455344,37,5,0.527230518292876
2020-02-10,Energy,0.05099333333333335,0.22275299999999998,0.1300761580123404,11,5,0.7969838358382045
2020-02-10,Financials,0.14427666666666666,0.04199,0.08943257568718083,6,3,0.3593858338737245
2020-02-10,Healthcare,0.033306666666666665,0.2914048484848485,0.1684349909221024,25,4,0.6056475932932406
2020-02-10,Industrials,0.09776083333333332,-0.0008999999999999986,0.05113907002233851,19,4,0.6246445156812819
2020-02-10,Materials,0.23231333333333332,0.007373333333333332,0.04177612676964803,7,5,0.5679499810286353
2020-02-10,RealEstate,0.10060666666666666,0.0,0.06692469103420787,13,4,0.6657351714118194
2020-02-10,Tech,0.20562083333333336,0.1875942857142857,0.09719407141057632,24,5,0.7418956697399539
2020-02-10,Utilities,0.12875833333333334,0.152265,0.10515491638904999,10,4,0.5764431445089249
2020-02-11,Comm,-0.018974823529411756,0.0914,0.05856707101471646,24,4,0.36155675044288893
2020-02-11,Consumer,0.04548616666666667,-0.006942857142857142,0.07623411245478884,28,5,0.5207339165641849
2020-02-11,Energy,0.09527314285714285,0.05099333333333335,0.12288681031424886,21,5,0.8119382254619988
2020-02-11,Financials,0.26048714285714286,0.14427666666666666,0.09441840213986134,11,4,0.3912466103205731
2020-02-11,Healthcare,-0.00794499999999999,0.033306666666666665,0.15615059780797189,17,3,0.3558664012502748
2020-02-11,Industrials,-0.007123333333333326,0.09776083333333332,0.055377412141519845,7,4,0.49222331689148385
2020-02-11,Materials,0.11732800000000002,0.23231333333333332,0.059097691002710326,14,5,0.5752538366420541
2020-02-11,RealEstate,0.046473333333333346,0.10060666666666666,0.06998668881897684,14,3,0.42809587843129604
2020-02-11,Tech,0.08377174025974025,0.20562083333333336,0.10705104976719057,28,4,0.7100917044057067
